# BLASTN 2.14.1+
# Query: SI2.2.0_06267 Si_gnF.scaffold02592[1282609..1284114].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_01189	SI2.2.0_01189	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_00512 Si_gnF.scaffold09348[2385162..2387089].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_00512	SI2.2.0_00512	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_09530 Si_gnF.scaffold01962[1453477..1454088].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_09530	SI2.2.0_09530	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_08222 Si_gnF.scaffold06514[1118008..1118898].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_08222	SI2.2.0_08222	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_12194 Si_gnF.scaffold02694[4598781..4604235].pep_1
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 3 hits found
SI2.2.0_12194	SI2.2.0_12194	N/A	100	100
SI2.2.0_12194	ref|NW_011796848.1|	N/A	100	66
SI2.2.0_12194	ref|NW_011796848.1|	N/A	100	35
# BLASTN 2.14.1+
# Query: SI2.2.0_06759 Si_gnF.scaffold01864[305069..309582].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_06759	SI2.2.0_06759	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_09960 Si_gnF.scaffold03663[37364..37778].pep_1
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_09960	SI2.2.0_09960	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_09525 Si_gnF.scaffold00962[582037..585535].pep_1
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_09525	SI2.2.0_09525	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_10109 Si_gnF.scaffold09348[2128215..2129754].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_10109	SI2.2.0_10109	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_80623 Si_gnF.scaffold05712[458236..463389].pep_1
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 2 hits found
SI2.2.0_80623	SI2.2.0_80623	N/A	100	100
SI2.2.0_80623	SI2.2.0_80577	N/A	98	98
# BLASTN 2.14.1+
# Query: SI2.2.0_05998 Si_gnF.scaffold10194[33234..33704].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_05998	SI2.2.0_05998	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_09826 Si_gnF.scaffold09010[926..1274].pep_1
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_09826	SI2.2.0_09826	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_01863 Si_gnF.scaffold06913[143422..143635].pep_1
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_01863	SI2.2.0_01863	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_03452 Si_gnF.scaffold04082[1853..2096].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_03452	SI2.2.0_03452	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_05390 Si_gnF.scaffold04487[10933..11257].pep_1
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_05390	SI2.2.0_05390	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_01860 Si_gnF.scaffold03226[24239..27564].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_01860	SI2.2.0_01860	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_13471 Si_gnF.scaffold01224[572107..579563].pep_1
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_13471	SI2.2.0_13471	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_08520 Si_gnF.scaffold01917[71457..71841].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_08520	SI2.2.0_08520	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_16135 Si_gnF.scaffold10311[1414699..1418374].pep_1
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_16135	SI2.2.0_16135	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_10878 Si_gnF.scaffold05814[8353..9348].pep_1
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_10878	SI2.2.0_10878	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_03171 Si_gnF.scaffold06927[713..980].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 3 hits found
SI2.2.0_03171	SI2.2.0_03171	N/A	100	100
SI2.2.0_03171	ref|NW_011798256.1|	N/A	99	99
SI2.2.0_03171	ref|NW_011798256.1|	N/A	99	99
# BLASTN 2.14.1+
# Query: SI2.2.0_06696 Si_gnF.scaffold07837[1717988..1719113].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_06696	SI2.2.0_06696	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_07319 Si_gnF.scaffold08027[1623..2046].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_07319	SI2.2.0_07319	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_80093 Si_gnF.scaffold06896[9849..10329].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_80093	SI2.2.0_80093	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_03746 Si_gnF.scaffold05827[790..1363].pep_1
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_03746	SI2.2.0_03746	N/A	100	100
# BLASTN 2.14.1+
# Query: SI2.2.0_11287 Si_gnF.scaffold06936[85072..86512].pep_2
# Database: $PATH_PREFIX/sequenceserver/spec/database/v5/funky_ids/funky_ids.fa $PATH_PREFIX/sequenceserver/spec/database/v5/sample/genome/Solenopsis_invicta/Solenopsis_invicta_gnG_subset.fasta $PATH_PREFIX/sequenceserver/spec/database/v5/sample/transcripts/Solenopsis_invicta/Sinvicta2-2-3.cdna.subset.fasta
# Fields: query id, subject id, subject sci names, % query coverage per subject, % query coverage per hsp
# 1 hits found
SI2.2.0_11287	SI2.2.0_11287	N/A	100	100
# BLAST processed 57 queries
